event,division,game_id,team_1,team_1_score,team_2,team_2_score,game_date,gender,postseason,season
South Central Mixed Regional Championship 2017,Club,165622,Mesteño,13,"All Jeeps, All Night",6,2017-09-23,Mixed,0,2017
South Central Mixed Regional Championship 2017,Club,165623,Cosa Nostra,15,Mesteño,13,2017-09-23,Mixed,0,2017
South Central Mixed Regional Championship 2017,Club,165624,"All Jeeps, All Night",5,Balloon,13,2017-09-23,Mixed,0,2017
South Central Mixed Regional Championship 2017,Club,165625,shame.,13,Love Tractor,6,2017-09-23,Mixed,0,2017
South Central Mixed Regional Championship 2017,Club,165626,Public Enemy,13,Cosa Nostra,10,2017-09-23,Mixed,0,2017
South Central Mixed Regional Championship 2017,Club,165627,Mesteño,13,Tex Mix,10,2017-09-23,Mixed,0,2017
South Central Mixed Regional Championship 2017,Club,165628,Sellout,13,Risky Business,7,2017-09-23,Mixed,0,2017
South Central Mixed Regional Championship 2017,Club,165629,tHUMP,11,Balloon,12,2017-09-23,Mixed,0,2017
South Central Mixed Regional Championship 2017,Club,165630,Sweet Action,13,The Strangers,4,2017-09-23,Mixed,0,2017
South Central Mixed Regional Championship 2017,Club,165637,shame.,13,Public Enemy,15,2017-09-24,Mixed,0,2017
South Central Mixed Regional Championship 2017,Club,165635,shame.,15,Cosa Nostra,12,2017-09-24,Mixed,0,2017
South Central Mixed Regional Championship 2017,Club,165636,Love Tractor,11,Public Enemy,15,2017-09-24,Mixed,0,2017
South Central Mixed Regional Championship 2017,Club,165631,shame.,15,Balloon,5,2017-09-24,Mixed,0,2017
South Central Mixed Regional Championship 2017,Club,165632,Sellout,16,Cosa Nostra,17,2017-09-24,Mixed,0,2017
South Central Mixed Regional Championship 2017,Club,165633,Love Tractor,15,Mesteño,10,2017-09-24,Mixed,0,2017
South Central Mixed Regional Championship 2017,Club,165634,Sweet Action,11,Public Enemy,15,2017-09-24,Mixed,0,2017
South Central Mixed Regional Championship 2017,Club,165684,Love Tractor,15,Mesteño,5,2017-09-24,Mixed,0,2017
South Central Mixed Regional Championship 2017,Club,165682,Sellout,8,Love Tractor,15,2017-09-24,Mixed,0,2017
South Central Mixed Regional Championship 2017,Club,165683,Mesteño,13,Cosa Nostra,11,2017-09-24,Mixed,0,2017
South Central Mixed Regional Championship 2017,Club,165680,Balloon,6,Sellout,15,2017-09-24,Mixed,0,2017
South Central Mixed Regional Championship 2017,Club,165681,Mesteño,15,Sweet Action,7,2017-09-24,Mixed,0,2017
South Central Mixed Regional Championship 2017,Club,165691,Balloon,9,Sweet Action,15,2017-09-24,Mixed,0,2017
South Central Mixed Regional Championship 2017,Club,165728,tHUMP,10,Moontower,11,2017-09-24,Mixed,0,2017
South Central Mixed Regional Championship 2017,Club,165726,tHUMP,13,Risky Business,11,2017-09-24,Mixed,0,2017
South Central Mixed Regional Championship 2017,Club,165727,Tex Mix,7,Moontower,15,2017-09-24,Mixed,0,2017
South Central Mixed Regional Championship 2017,Club,165723,Boomtown,9,Risky Business,15,2017-09-24,Mixed,0,2017
South Central Mixed Regional Championship 2017,Club,165724,Tex Mix,15,"All Jeeps, All Night",9,2017-09-24,Mixed,0,2017
South Central Mixed Regional Championship 2017,Club,165725,Moontower,15,The Strangers,3,2017-09-24,Mixed,0,2017
South Central Mixed Regional Championship 2017,Club,165730,Risky Business,15,Tex Mix,11,2017-09-24,Mixed,0,2017
South Central Mixed Regional Championship 2017,Club,165731,"All Jeeps, All Night",11,The Strangers,10,2017-09-24,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165557,Toro,13,Crush,7,2017-09-23,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165558,Cahoots,13,Trash Pandas,7,2017-09-23,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165559,Toro,13,Trash Pandas,4,2017-09-23,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165560,Cahoots,13,Crush,9,2017-09-23,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165561,Toro,13,Cahoots,8,2017-09-23,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165562,Crush,12,Trash Pandas,10,2017-09-23,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165563,Bucket,13,Murmur,10,2017-09-23,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165564,Malice in Wonderland,13,The Hucking Dead,10,2017-09-23,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165565,Bucket,13,The Hucking Dead,5,2017-09-23,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165566,Malice in Wonderland,8,Murmur,13,2017-09-23,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165567,Bucket,13,Malice in Wonderland,5,2017-09-23,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165568,Murmur,13,The Hucking Dead,10,2017-09-23,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165569,Charlotte Storm,13,LoveShack,7,2017-09-23,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165570,Swing State,16,Mutiny,14,2017-09-23,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165571,Charlotte Storm,13,Mutiny,9,2017-09-23,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165572,Swing State,13,LoveShack,4,2017-09-23,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165573,Charlotte Storm,13,Swing State,8,2017-09-23,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165574,LoveShack,11,Mutiny,13,2017-09-23,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165577,G-Unit,13,Mississippi Blues,4,2017-09-23,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165578,JLP,14,Method,13,2017-09-23,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165575,G-Unit,13,Method,3,2017-09-23,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165576,JLP,13,Mississippi Blues,6,2017-09-23,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165579,G-Unit,13,JLP,7,2017-09-23,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165580,Method,13,Mississippi Blues,6,2017-09-23,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165591,Toro,15,Bucket,6,2017-09-24,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165589,Toro,14,G-Unit,12,2017-09-24,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165590,JLP,8,Bucket,13,2017-09-24,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165585,Toro,15,Mutiny,8,2017-09-24,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165586,G-Unit,15,Swing State,11,2017-09-24,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165587,Charlotte Storm,11,JLP,13,2017-09-24,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165588,Bucket,15,Method,11,2017-09-24,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165581,Murmur,15,Mutiny,16,2017-09-23,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165582,Swing State,15,Malice in Wonderland,14,2017-09-23,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165583,Crush,7,JLP,15,2017-09-23,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165584,Method,12,Cahoots,11,2017-09-23,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165592,G-Unit,15,JLP,11,2017-09-24,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165595,Charlotte Storm,14,Swing State,11,2017-09-24,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165593,Mutiny,9,Charlotte Storm,15,2017-09-24,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165594,Swing State,13,Method,11,2017-09-24,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165596,Mutiny,10,Method,13,2017-09-24,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165599,Malice in Wonderland,13,The Hucking Dead,8,2017-09-24,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165597,Trash Pandas,8,Malice in Wonderland,14,2017-09-24,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165598,The Hucking Dead,14,LoveShack,13,2017-09-24,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165794,Trash Pandas,15,Murmur,9,2017-09-24,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165795,Mississippi Blues,4,Malice in Wonderland,15,2017-09-24,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165796,The Hucking Dead,12,Crush,11,2017-09-24,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165797,LoveShack,12,Cahoots,10,2017-09-24,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165600,Trash Pandas,7,LoveShack,4,2017-09-24,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165603,Murmur,15,Crush,5,2017-09-24,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165601,Murmur,13,Cahoots,11,2017-09-24,Mixed,0,2017
Southeast Mixed Regional Championship 2017,Club,165602,Mississippi Blues,8,Crush,14,2017-09-24,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,163961,Blackbird,13,American Barbecue,3,2017-09-23,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,163962,Donuts,12,Superstition,11,2017-09-23,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,163963,Blackbird,13,Superstition,4,2017-09-23,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,163964,Donuts,11,American Barbecue,12,2017-09-23,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,163965,Blackbird,13,Donuts,9,2017-09-23,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,163966,American Barbecue,13,Superstition,9,2017-09-23,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,163967,Mischief,13,Family Style,5,2017-09-23,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,163968,Alchemy,13,Fear and Loathing,4,2017-09-23,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,163969,Mischief,13,Fear and Loathing,3,2017-09-23,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,163970,Alchemy,12,Family Style,6,2017-09-23,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,163971,Mischief,13,Alchemy,3,2017-09-23,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,163972,Family Style,9,Fear and Loathing,10,2017-09-23,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,163973,7 Figures,12,Firefly,4,2017-09-23,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,163974,BW Ultimate,13,Cutthroat,11,2017-09-23,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,163975,7 Figures,13,Cutthroat,9,2017-09-23,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,163976,BW Ultimate,13,Firefly,8,2017-09-23,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,163977,7 Figures,13,BW Ultimate,9,2017-09-23,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,163978,Firefly,13,Cutthroat,9,2017-09-23,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,163979,Classy,13,Long Beach Legacy,11,2017-09-23,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,163980,Polar Bears,13,Argo,5,2017-09-23,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,163981,Classy,13,Argo,4,2017-09-23,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,163982,Polar Bears,13,Long Beach Legacy,3,2017-09-23,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,163983,Classy,11,Polar Bears,13,2017-09-23,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,163984,Long Beach Legacy,9,Argo,11,2017-09-23,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,164003,Superstition,7,Cutthroat,15,2017-09-24,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,164004,Family Style,15,Long Beach Legacy,8,2017-09-24,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,164005,Superstition,6,Long Beach Legacy,15,2017-09-24,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,164006,Family Style,8,Cutthroat,14,2017-09-24,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,164007,Superstition,6,Family Style,13,2017-09-24,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,164008,Cutthroat,9,Long Beach Legacy,15,2017-09-24,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,163987,Blackbird,12,Mischief,11,2017-09-24,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,163985,Blackbird,13,Polar Bears,11,2017-09-23,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,163986,7 Figures,7,Mischief,14,2017-09-23,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,163997,Mischief,12,Polar Bears,9,2017-09-24,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,163996,Polar Bears,14,7 Figures,13,2017-09-24,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,163994,Polar Bears,15,BW Ultimate,4,2017-09-24,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,163995,Classy,10,7 Figures,14,2017-09-24,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,163992,BW Ultimate,14,Donuts,11,2017-09-24,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,163993,American Barbecue,10,Classy,15,2017-09-24,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,163988,BW Ultimate,15,Argo,5,2017-09-23,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,163989,Donuts,13,Alchemy,10,2017-09-23,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,163990,American Barbecue,15,Fear and Loathing,6,2017-09-23,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,163991,Firefly,10,Classy,15,2017-09-23,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,163998,Donuts,9,American Barbecue,14,2017-09-24,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,164001,Alchemy,15,Firefly,12,2017-09-24,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,163999,Argo,11,Alchemy,13,2017-09-24,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,164000,Fear and Loathing,9,Firefly,15,2017-09-24,Mixed,0,2017
Southwest Mixed Regional Club Championship 2017,Club,164002,Argo,14,Fear and Loathing,9,2017-09-24,Mixed,0,2017
Great Lakes Women's Regional Championship 2017,Club,164242,Nemesis,13,Sureshot,0,2017-09-23,Mixed,0,2017
Great Lakes Women's Regional Championship 2017,Club,164243,Notorious C.L.E.,13,Sparks,6,2017-09-23,Mixed,0,2017
Great Lakes Women's Regional Championship 2017,Club,164244,Nemesis,13,Sparks,2,2017-09-23,Mixed,0,2017
Great Lakes Women's Regional Championship 2017,Club,164245,Notorious C.L.E.,13,Sureshot,6,2017-09-23,Mixed,0,2017
Great Lakes Women's Regional Championship 2017,Club,164246,Nemesis,13,Notorious C.L.E.,4,2017-09-23,Mixed,0,2017
Great Lakes Women's Regional Championship 2017,Club,164247,Sureshot,13,Sparks,7,2017-09-23,Mixed,0,2017
Great Lakes Women's Regional Championship 2017,Club,164248,Rival,13,Dish,2,2017-09-23,Mixed,0,2017
Great Lakes Women's Regional Championship 2017,Club,164249,Indy Rogue,10,Helix,13,2017-09-23,Mixed,0,2017
Great Lakes Women's Regional Championship 2017,Club,164250,Rival,13,Helix,2,2017-09-23,Mixed,0,2017
Great Lakes Women's Regional Championship 2017,Club,164251,Indy Rogue,13,Dish,15,2017-09-23,Mixed,0,2017
Great Lakes Women's Regional Championship 2017,Club,164252,Rival,13,Indy Rogue,4,2017-09-23,Mixed,0,2017
Great Lakes Women's Regional Championship 2017,Club,164253,Dish,9,Helix,10,2017-09-23,Mixed,0,2017
Great Lakes Women's Regional Championship 2017,Club,164256,Nemesis,11,Rival,15,2017-09-24,Mixed,0,2017
Great Lakes Women's Regional Championship 2017,Club,164254,Nemesis,15,Helix,0,2017-09-23,Mixed,0,2017
Great Lakes Women's Regional Championship 2017,Club,164255,Notorious C.L.E.,4,Rival,15,2017-09-23,Mixed,0,2017
Great Lakes Women's Regional Championship 2017,Club,164262,Nemesis,15,Indy Rogue,4,2017-09-24,Mixed,0,2017
Great Lakes Women's Regional Championship 2017,Club,164261,Indy Rogue,14,Dish,9,2017-09-24,Mixed,0,2017
Great Lakes Women's Regional Championship 2017,Club,164259,Helix,10,Indy Rogue,14,2017-09-24,Mixed,0,2017
Great Lakes Women's Regional Championship 2017,Club,164260,Dish,11,Notorious C.L.E.,10,2017-09-24,Mixed,0,2017
Great Lakes Women's Regional Championship 2017,Club,164257,Sureshot,11,Indy Rogue,15,2017-09-23,Mixed,0,2017
Great Lakes Women's Regional Championship 2017,Club,164258,Sparks,13,Dish,14,2017-09-24,Mixed,0,2017
Great Lakes Women's Regional Championship 2017,Club,164263,Sureshot,15,Sparks,9,2017-09-24,Mixed,0,2017
Great Lakes Women's Regional Championship 2017,Club,164264,Helix,10,Notorious C.L.E.,12,2017-09-24,Mixed,0,2017
Mid-Atlantic Women's Regional Championship 2017,Club,162832,Scandal,15,Backhanded,4,2017-09-23,Women,0,2017
Mid-Atlantic Women's Regional Championship 2017,Club,162833,Grit,15,Suffrage,5,2017-09-23,Women,0,2017
Mid-Atlantic Women's Regional Championship 2017,Club,162834,Scandal,15,Suffrage,2,2017-09-23,Women,0,2017
Mid-Atlantic Women's Regional Championship 2017,Club,162835,Grit,15,Backhanded,8,2017-09-23,Women,0,2017
Mid-Atlantic Women's Regional Championship 2017,Club,162836,Scandal,15,Grit,6,2017-09-23,Women,0,2017
Mid-Atlantic Women's Regional Championship 2017,Club,162837,Backhanded,15,Suffrage,9,2017-09-23,Women,0,2017
Mid-Atlantic Women's Regional Championship 2017,Club,162838,Hot Metal,15,Virginia Rebellion,13,2017-09-23,Women,0,2017
Mid-Atlantic Women's Regional Championship 2017,Club,162839,Green,11,Pine Baroness,8,2017-09-23,Women,0,2017
Mid-Atlantic Women's Regional Championship 2017,Club,162840,Hot Metal,12,Pine Baroness,7,2017-09-23,Women,0,2017
Mid-Atlantic Women's Regional Championship 2017,Club,162841,Green,9,Virginia Rebellion,14,2017-09-23,Women,0,2017
Mid-Atlantic Women's Regional Championship 2017,Club,162842,Hot Metal,12,Green,6,2017-09-23,Women,0,2017
Mid-Atlantic Women's Regional Championship 2017,Club,162843,Virginia Rebellion,12,Pine Baroness,13,2017-09-23,Women,0,2017
Mid-Atlantic Women's Regional Championship 2017,Club,162850,Scandal,15,Grit,5,2017-09-24,Women,0,2017
Mid-Atlantic Women's Regional Championship 2017,Club,162848,Scandal,15,Virginia Rebellion,4,2017-09-24,Women,0,2017
Mid-Atlantic Women's Regional Championship 2017,Club,162849,Grit,15,Hot Metal,8,2017-09-24,Women,0,2017
Mid-Atlantic Women's Regional Championship 2017,Club,162844,Scandal,15,Green,5,2017-09-24,Women,0,2017
Mid-Atlantic Women's Regional Championship 2017,Club,162845,Virginia Rebellion,11,Backhanded,10,2017-09-24,Women,0,2017
Mid-Atlantic Women's Regional Championship 2017,Club,162846,Grit,15,Pine Baroness,4,2017-09-24,Women,0,2017
Mid-Atlantic Women's Regional Championship 2017,Club,162847,Hot Metal,15,Suffrage,1,2017-09-24,Women,0,2017
Mid-Atlantic Women's Regional Championship 2017,Club,162853,Green,14,Pine Baroness,11,2017-09-24,Women,0,2017
Mid-Atlantic Women's Regional Championship 2017,Club,162851,Green,12,Backhanded,9,2017-09-24,Women,0,2017
Mid-Atlantic Women's Regional Championship 2017,Club,162852,Pine Baroness,15,Suffrage,6,2017-09-24,Women,0,2017
Mid-Atlantic Women's Regional Championship 2017,Club,162854,Virginia Rebellion,13,Hot Metal,10,2017-09-24,Women,0,2017
Mid-Atlantic Women's Regional Championship 2017,Club,162855,Backhanded,15,Suffrage,3,2017-09-24,Women,0,2017
North Central Women's Regional Championship 2017,Club,163643,Pop,13,Crackle,3,2017-09-23,Women,0,2017
North Central Women's Regional Championship 2017,Club,163644,Wicked,13,Lockdown,4,2017-09-23,Women,0,2017
North Central Women's Regional Championship 2017,Club,163645,Pop,13,Lockdown,0,2017-09-23,Women,0,2017
North Central Women's Regional Championship 2017,Club,163646,Wicked,12,Crackle,4,2017-09-23,Women,0,2017
North Central Women's Regional Championship 2017,Club,163647,Pop,13,Wicked,10,2017-09-23,Women,0,2017
North Central Women's Regional Championship 2017,Club,163648,Crackle,10,Lockdown,9,2017-09-23,Women,0,2017
North Central Women's Regional Championship 2017,Club,163649,Heist,13,MystiKuE,2,2017-09-23,Women,0,2017
North Central Women's Regional Championship 2017,Club,163650,Fusion,13,Snap,2,2017-09-23,Women,0,2017
North Central Women's Regional Championship 2017,Club,163651,Heist,13,Snap,1,2017-09-23,Women,0,2017
North Central Women's Regional Championship 2017,Club,163652,Fusion,13,MystiKuE,7,2017-09-23,Women,0,2017
North Central Women's Regional Championship 2017,Club,163653,Heist,13,Fusion,4,2017-09-23,Women,0,2017
North Central Women's Regional Championship 2017,Club,163654,MystiKuE,12,Snap,8,2017-09-23,Women,0,2017
North Central Women's Regional Championship 2017,Club,163657,Pop,9,Heist,15,2017-09-24,Women,0,2017
North Central Women's Regional Championship 2017,Club,163655,Pop,15,Fusion,8,2017-09-23,Women,0,2017
North Central Women's Regional Championship 2017,Club,163656,Wicked,3,Heist,15,2017-09-23,Women,0,2017
North Central Women's Regional Championship 2017,Club,163663,Pop,15,Fusion,6,2017-09-24,Women,0,2017
North Central Women's Regional Championship 2017,Club,163662,Fusion,14,Wicked,12,2017-09-24,Women,0,2017
North Central Women's Regional Championship 2017,Club,163660,Fusion,15,Crackle,4,2017-09-24,Women,0,2017
North Central Women's Regional Championship 2017,Club,163661,MystiKuE,4,Wicked,15,2017-09-24,Women,0,2017
North Central Women's Regional Championship 2017,Club,163658,Crackle,11,Snap,9,2017-09-23,Women,0,2017
North Central Women's Regional Championship 2017,Club,163659,Lockdown,5,MystiKuE,13,2017-09-23,Women,0,2017
North Central Women's Regional Championship 2017,Club,163664,Snap,15,Lockdown,7,2017-09-24,Women,0,2017
North Central Women's Regional Championship 2017,Club,163665,Crackle,9,MystiKuE,12,2017-09-24,Women,0,2017
Northeast Women's Regional Championship 2017,Club,164701,Vice,11,Boomslang,6,2017-09-23,Women,0,2017
Northeast Women's Regional Championship 2017,Club,164702,Brute Squad,13,Siege,7,2017-09-23,Women,0,2017
Northeast Women's Regional Championship 2017,Club,164703,Brute Squad,13,Boomslang,1,2017-09-23,Women,0,2017
Northeast Women's Regional Championship 2017,Club,164704,Siege,13,DINO,1,2017-09-23,Women,0,2017
Northeast Women's Regional Championship 2017,Club,164705,Boomslang,13,DINO,3,2017-09-23,Women,0,2017
Northeast Women's Regional Championship 2017,Club,164706,Brute Squad,13,Vice,3,2017-09-23,Women,0,2017
Northeast Women's Regional Championship 2017,Club,164707,Siege,13,Boomslang,3,2017-09-23,Women,0,2017
Northeast Women's Regional Championship 2017,Club,164708,Vice,13,DINO,2,2017-09-23,Women,0,2017
Northeast Women's Regional Championship 2017,Club,164709,Siege,13,Vice,2,2017-09-23,Women,0,2017
Northeast Women's Regional Championship 2017,Club,164710,Brute Squad,13,DINO,0,2017-09-23,Women,0,2017
Northeast Women's Regional Championship 2017,Club,164711,Savage,11,Brooklyn Book Club,12,2017-09-23,Women,0,2017
Northeast Women's Regional Championship 2017,Club,164712,6ixers,13,BENT,11,2017-09-23,Women,0,2017
Northeast Women's Regional Championship 2017,Club,164713,6ixers,13,Brooklyn Book Club,0,2017-09-23,Women,0,2017
Northeast Women's Regional Championship 2017,Club,164714,BENT,13,WOLP,0,2017-09-23,Women,0,2017
Northeast Women's Regional Championship 2017,Club,164715,Brooklyn Book Club,13,WOLP,4,2017-09-23,Women,0,2017
Northeast Women's Regional Championship 2017,Club,164716,6ixers,13,Savage,3,2017-09-23,Women,0,2017
Northeast Women's Regional Championship 2017,Club,164717,BENT,12,Brooklyn Book Club,7,2017-09-23,Women,0,2017
Northeast Women's Regional Championship 2017,Club,164718,Savage,12,WOLP,9,2017-09-23,Women,0,2017
Northeast Women's Regional Championship 2017,Club,164719,BENT,13,Savage,6,2017-09-23,Women,0,2017
Northeast Women's Regional Championship 2017,Club,164720,6ixers,13,WOLP,0,2017-09-23,Women,0,2017
Northeast Women's Regional Championship 2017,Club,164723,Brute Squad,15,6ixers,8,2017-09-24,Women,0,2017
Northeast Women's Regional Championship 2017,Club,164721,Brute Squad,15,BENT,8,2017-09-24,Women,0,2017
Northeast Women's Regional Championship 2017,Club,164722,Siege,8,6ixers,15,2017-09-24,Women,0,2017
Northeast Women's Regional Championship 2017,Club,164729,6ixers,15,BENT,6,2017-09-24,Women,0,2017
Northeast Women's Regional Championship 2017,Club,164728,BENT,13,Siege,11,2017-09-24,Women,0,2017
Northeast Women's Regional Championship 2017,Club,164727,Brooklyn Book Club,5,Siege,15,2017-09-24,Women,0,2017
Northeast Women's Regional Championship 2017,Club,164724,Vice,15,Savage,11,2017-09-24,Women,0,2017
Northeast Women's Regional Championship 2017,Club,164725,Boomslang,12,Brooklyn Book Club,14,2017-09-24,Women,0,2017
Northeast Women's Regional Championship 2017,Club,164730,Savage,14,Boomslang,12,2017-09-24,Women,0,2017
Northeast Women's Regional Championship 2017,Club,164731,Vice,12,Brooklyn Book Club,14,2017-09-24,Women,0,2017
Northwest Women's Regional Championship 2017,Club,164088,Schwa,15,Seattle Soul,4,2017-09-23,Women,0,2017
Northwest Women's Regional Championship 2017,Club,164089,Seattle Riot,15,Elevate,6,2017-09-23,Women,0,2017
Northwest Women's Regional Championship 2017,Club,164090,Schwa,15,Elevate,9,2017-09-23,Women,0,2017
Northwest Women's Regional Championship 2017,Club,164091,Seattle Riot,15,Seattle Soul,4,2017-09-23,Women,0,2017
Northwest Women's Regional Championship 2017,Club,164092,Elevate,15,Seattle Soul,8,2017-09-23,Women,0,2017
Northwest Women's Regional Championship 2017,Club,164093,Seattle Riot,15,Schwa,10,2017-09-23,Women,0,2017
Northwest Women's Regional Championship 2017,Club,164094,Underground,15,Portland Ivy,5,2017-09-23,Women,0,2017
Northwest Women's Regional Championship 2017,Club,164095,Traffic,15,Sneaky House Hippos,4,2017-09-23,Women,0,2017
Northwest Women's Regional Championship 2017,Club,164096,Underground,12,Sneaky House Hippos,15,2017-09-23,Women,0,2017
Northwest Women's Regional Championship 2017,Club,164097,Traffic,15,Portland Ivy,3,2017-09-23,Women,0,2017
Northwest Women's Regional Championship 2017,Club,164098,Sneaky House Hippos,15,Portland Ivy,5,2017-09-23,Women,0,2017
Northwest Women's Regional Championship 2017,Club,164099,Traffic,15,Underground,10,2017-09-23,Women,0,2017
Northwest Women's Regional Championship 2017,Club,164100,Seattle Riot,15,Traffic,13,2017-09-24,Women,0,2017
Northwest Women's Regional Championship 2017,Club,164102,Traffic,14,Schwa,12,2017-09-24,Women,0,2017
Northwest Women's Regional Championship 2017,Club,164101,Schwa,15,Sneaky House Hippos,9,2017-09-24,Women,0,2017
Northwest Women's Regional Championship 2017,Club,164106,Sneaky House Hippos,12,Underground,15,2017-09-24,Women,0,2017
Northwest Women's Regional Championship 2017,Club,164105,Elevate,7,Underground,15,2017-09-24,Women,0,2017
