event,division,game_id,team_1,team_1_score,team_2,team_2_score,game_date,gender,postseason,season
North Central Dev College Men's CC,College,65679,Wisconsin C,11,St Olaf B,14,2015-04-11,Men,1,2015
North Central Dev College Men's CC,College,65680,Minnesota B,15,Wisconsin-Milwaukee B,6,2015-04-11,Men,1,2015
North Central Dev College Men's CC,College,65681,Wisconsin B,15,Wisconsin C,6,2015-04-11,Men,1,2015
North Central Dev College Men's CC,College,65682,Minnesota B,15,St Olaf B,1,2015-04-11,Men,1,2015
North Central Dev College Men's CC,College,65683,Wisconsin B,15,Minnesota B,9,2015-04-12,Men,1,2015
North Central Dev College Men's CC,College,65684,Wisconsin-Milwaukee B,12,St Olaf B,11,2015-04-12,Men,1,2015
North Central Dev College Men's CC,College,65687,Wisconsin B,15,Minnesota B,6,2015-04-12,Men,1,2015
North Central Dev College Men's CC,College,65685,Wisconsin B,15,St Olaf B,3,2015-04-12,Men,1,2015
North Central Dev College Men's CC,College,65686,Minnesota B,15,Wisconsin C,5,2015-04-12,Men,1,2015
Lake Superior D-I College Men's CC,College,64484,Wisconsin,13,Wisconsin-Eau Claire,2,2015-04-11,Men,1,2015
Lake Superior D-I College Men's CC,College,64485,Wisconsin-Stevens Point,3,Wisconsin-Whitewater,13,2015-04-11,Men,1,2015
Lake Superior D-I College Men's CC,College,64486,Wisconsin,13,Wisconsin-Whitewater,4,2015-04-11,Men,1,2015
Lake Superior D-I College Men's CC,College,64487,Wisconsin-Stevens Point,13,Wisconsin-Eau Claire,9,2015-04-11,Men,1,2015
Lake Superior D-I College Men's CC,College,64488,Wisconsin,13,Wisconsin-Stevens Point,6,2015-04-11,Men,1,2015
Lake Superior D-I College Men's CC,College,64489,Wisconsin-Eau Claire,3,Wisconsin-Whitewater,13,2015-04-11,Men,1,2015
Lake Superior D-I College Men's CC,College,64490,Wisconsin-Milwaukee,7,Marquette,11,2015-04-11,Men,1,2015
Lake Superior D-I College Men's CC,College,64491,Wisconsin-La Crosse,13,Northern Michigan,11,2015-04-11,Men,1,2015
Lake Superior D-I College Men's CC,College,64492,Wisconsin-Milwaukee,13,Northern Michigan,5,2015-04-11,Men,1,2015
Lake Superior D-I College Men's CC,College,64493,Wisconsin-La Crosse,13,Marquette,11,2015-04-11,Men,1,2015
Lake Superior D-I College Men's CC,College,64494,Wisconsin-Milwaukee,13,Wisconsin-La Crosse,4,2015-04-11,Men,1,2015
Lake Superior D-I College Men's CC,College,64495,Marquette,13,Northern Michigan,7,2015-04-11,Men,1,2015
Lake Superior D-I College Men's CC,College,64502,Wisconsin,15,Wisconsin-Milwaukee,6,2015-01-01,Men,1,2015
Lake Superior D-I College Men's CC,College,64500,Wisconsin,15,Wisconsin-Stevens Point,7,2015-01-01,Men,1,2015
Lake Superior D-I College Men's CC,College,64501,Wisconsin-Whitewater,10,Wisconsin-Milwaukee,12,2015-01-01,Men,1,2015
Lake Superior D-I College Men's CC,College,64496,Wisconsin,15,Northern Michigan,8,2015-01-01,Men,1,2015
Lake Superior D-I College Men's CC,College,64497,Marquette,15,Wisconsin-Stevens Point,16,2015-01-01,Men,1,2015
Lake Superior D-I College Men's CC,College,64498,Wisconsin-Whitewater,15,Wisconsin-La Crosse,13,2015-01-01,Men,1,2015
Lake Superior D-I College Men's CC,College,64499,Wisconsin-Milwaukee,13,Wisconsin-Eau Claire,4,2015-01-01,Men,1,2015
Lake Superior D-I College Men's CC,College,64508,Marquette,4,Wisconsin-Milwaukee,15,2015-01-01,Men,1,2015
Lake Superior D-I College Men's CC,College,64507,Marquette,13,Wisconsin-Stevens Point,9,2015-01-01,Men,1,2015
Lake Superior D-I College Men's CC,College,64505,Marquette,15,Wisconsin-Whitewater,6,2015-01-01,Men,1,2015
Lake Superior D-I College Men's CC,College,64506,Wisconsin-La Crosse,13,Wisconsin-Stevens Point,14,2015-01-01,Men,1,2015
Lake Superior D-I College Men's CC,College,64503,Northern Michigan,8,Marquette,15,2015-01-01,Men,1,2015
Lake Superior D-I College Men's CC,College,64504,Wisconsin-La Crosse,15,Wisconsin-Eau Claire,10,2015-01-01,Men,1,2015
Lake Superior D-I College Men's CC,College,64509,Wisconsin-Whitewater,13,Wisconsin-La Crosse,5,2015-01-01,Men,1,2015
Lake Superior D-I College Men's CC,College,64510,Northern Michigan,13,Wisconsin-Eau Claire,6,2015-01-01,Men,1,2015
Northwoods D-I College Men's CC,College,61649,Carleton College,13,Minnesota-Duluth,8,2015-04-18,Men,1,2015
Northwoods D-I College Men's CC,College,61650,Minnesota,13,North Dakota State,7,2015-04-18,Men,1,2015
Northwoods D-I College Men's CC,College,61651,Winona State,13,Minnesota State-Mankato,4,2015-04-18,Men,1,2015
Northwoods D-I College Men's CC,College,61652,Carleton College,10,Minnesota,8,2015-04-18,Men,1,2015
Northwoods D-I College Men's CC,College,61653,Minnesota-Duluth,13,Winona State,9,2015-04-18,Men,1,2015
Northwoods D-I College Men's CC,College,61654,North Dakota State,13,Minnesota State-Mankato,8,2015-04-18,Men,1,2015
Northwoods D-I College Men's CC,College,61655,Carleton College,13,Winona State,2,2015-04-18,Men,1,2015
Northwoods D-I College Men's CC,College,61656,Minnesota,13,Minnesota State-Mankato,3,2015-04-18,Men,1,2015
Northwoods D-I College Men's CC,College,61657,Minnesota-Duluth,13,North Dakota State,11,2015-04-18,Men,1,2015
Northwoods D-I College Men's CC,College,61658,Carleton College,13,Minnesota State-Mankato,2,2015-04-18,Men,1,2015
Northwoods D-I College Men's CC,College,61659,Minnesota,13,Minnesota-Duluth,5,2015-04-18,Men,1,2015
Northwoods D-I College Men's CC,College,61660,Winona State,13,North Dakota State,3,2015-04-18,Men,1,2015
Northwoods D-I College Men's CC,College,61661,Carleton College,13,North Dakota State,4,2015-04-19,Men,1,2015
Northwoods D-I College Men's CC,College,61662,Minnesota,13,Winona State,0,2015-04-19,Men,1,2015
Northwoods D-I College Men's CC,College,61668,Carleton College,15,Minnesota,9,2015-04-19,Men,1,2015
Northwoods D-I College Men's CC,College,61666,Carleton College,15,Winona State,9,2015-04-19,Men,1,2015
Northwoods D-I College Men's CC,College,61667,Minnesota,15,Minnesota-Duluth,9,2015-04-19,Men,1,2015
Northwoods D-I College Men's CC,College,61664,Winona State,15,North Dakota State,9,2015-04-19,Men,1,2015
Northwoods D-I College Men's CC,College,61669,Winona State,9,Minnesota-Duluth,15,2015-04-19,Men,1,2015
West Plains D-I College Men's CC,College,65551,Iowa,7,Luther,13,2015-04-11,Men,1,2015
West Plains D-I College Men's CC,College,65552,Iowa State,13,Nebraska-Omaha,5,2015-04-11,Men,1,2015
West Plains D-I College Men's CC,College,65553,Northern Iowa,13,Nebraska,9,2015-04-11,Men,1,2015
West Plains D-I College Men's CC,College,65554,Iowa,14,Iowa State,12,2015-04-11,Men,1,2015
West Plains D-I College Men's CC,College,65555,Luther,13,Northern Iowa,4,2015-04-11,Men,1,2015
West Plains D-I College Men's CC,College,65557,Iowa,13,Northern Iowa,3,2015-04-11,Men,1,2015
West Plains D-I College Men's CC,College,65558,Iowa State,13,Nebraska,5,2015-04-11,Men,1,2015
West Plains D-I College Men's CC,College,65559,Luther,13,Nebraska-Omaha,3,2015-04-11,Men,1,2015
West Plains D-I College Men's CC,College,65560,Iowa,13,Nebraska,4,2015-04-11,Men,1,2015
West Plains D-I College Men's CC,College,65561,Iowa State,5,Luther,13,2015-04-11,Men,1,2015
West Plains D-I College Men's CC,College,65562,Northern Iowa,13,Nebraska-Omaha,9,2015-04-11,Men,1,2015
West Plains D-I College Men's CC,College,65563,Iowa,13,Nebraska-Omaha,1,2015-04-12,Men,1,2015
West Plains D-I College Men's CC,College,65564,Iowa State,10,Northern Iowa,8,2015-04-12,Men,1,2015
West Plains D-I College Men's CC,College,65565,Luther,13,Nebraska,8,2015-04-12,Men,1,2015
West Plains D-I College Men's CC,College,65566,Luther,11,Iowa,13,2015-04-12,Men,1,2015
West Plains D-I College Men's CC,College,65568,Luther,13,Iowa State,9,2015-04-12,Men,1,2015
West Plains D-I College Men's CC,College,65567,Iowa State,13,Northern Iowa,10,2015-04-12,Men,1,2015
West Plains D-I College Men's CC,College,65570,Northern Iowa,13,Nebraska,9,2015-04-12,Men,1,2015
Lake Superior D-III College Men's CC,College,66009,Milwaukee School of Engineering,15,Lawrence,5,2015-04-11,Men,1,2015
Lake Superior D-III College Men's CC,College,66012,Wisconsin-Platteville,15,Lawrence,6,2015-04-11,Men,1,2015
Lake Superior D-III College Men's CC,College,66013,Milwaukee School of Engineering,12,Wisconsin-Platteville,15,2015-04-11,Men,1,2015
Northwoods D-III College Men's CC,College,67113,Carleton College-GoP,13,South Dakota Mines,4,2015-04-18,Men,1,2015
Northwoods D-III College Men's CC,College,67114,St. Thomas,13,St Mary's Minnesota,4,2015-04-18,Men,1,2015
Northwoods D-III College Men's CC,College,67115,Carleton College-GoP,13,St Mary's Minnesota,3,2015-04-18,Men,1,2015
Northwoods D-III College Men's CC,College,67116,St. Thomas,11,South Dakota Mines,12,2015-04-18,Men,1,2015
Northwoods D-III College Men's CC,College,67117,Carleton College-GoP,13,St. Thomas,2,2015-04-18,Men,1,2015
Northwoods D-III College Men's CC,College,67118,South Dakota Mines,13,St Mary's Minnesota,2,2015-04-18,Men,1,2015
Northwoods D-III College Men's CC,College,67119,St John's,13,Bethel,0,2015-04-18,Men,1,2015
Northwoods D-III College Men's CC,College,67120,Macalester,13,Gustavus Adolphus,6,2015-04-18,Men,1,2015
Northwoods D-III College Men's CC,College,67121,St John's,13,Macalester,8,2015-04-18,Men,1,2015
Northwoods D-III College Men's CC,College,67122,St Olaf,13,Gustavus Adolphus,5,2015-04-18,Men,1,2015
Northwoods D-III College Men's CC,College,67123,Gustavus Adolphus,13,Bethel,1,2015-04-18,Men,1,2015
Northwoods D-III College Men's CC,College,67124,St Olaf,13,Macalester,5,2015-04-18,Men,1,2015
Northwoods D-III College Men's CC,College,67125,St John's,13,Gustavus Adolphus,5,2015-04-18,Men,1,2015
Northwoods D-III College Men's CC,College,67126,St Olaf,13,Bethel,3,2015-04-18,Men,1,2015
Northwoods D-III College Men's CC,College,67127,St John's,10,St Olaf,13,2015-04-19,Men,1,2015
Northwoods D-III College Men's CC,College,67128,Macalester,15,Bethel,1,2015-04-19,Men,1,2015
Northwoods D-III College Men's CC,College,67129,Carleton College-GoP,15,St Olaf,4,2015-04-19,Men,1,2015
Northwoods D-III College Men's CC,College,67131,St Olaf,15,St John's,11,2015-04-19,Men,1,2015
Northwoods D-III College Men's CC,College,67130,South Dakota Mines,13,St John's,15,2015-04-19,Men,1,2015
Northwoods D-III College Men's CC,College,67135,South Dakota Mines,9,St. Thomas,15,2015-04-19,Men,1,2015
Northwoods D-III College Men's CC,College,67134,St. Thomas,12,Macalester,10,2015-04-19,Men,1,2015
Northwoods D-III College Men's CC,College,67132,St. Thomas,15,Gustavus Adolphus,11,2015-04-19,Men,1,2015
Northwoods D-III College Men's CC,College,67133,St Mary's Minnesota,7,Macalester,15,2015-04-19,Men,1,2015
Northwoods D-III College Men's CC,College,67136,Gustavus Adolphus,15,St Mary's Minnesota,12,2015-04-19,Men,1,2015
West Plains D-III College Men's CC,College,65609,Cornell College,4,Creighton,13,2015-04-11,Men,1,2015
West Plains D-III College Men's CC,College,65610,Drake University,10,Luther B,13,2015-04-11,Men,1,2015
West Plains D-III College Men's CC,College,65611,Grinnell,13,Luther B,8,2015-04-11,Men,1,2015
West Plains D-III College Men's CC,College,65612,Drake University,13,Cornell College,4,2015-04-11,Men,1,2015
West Plains D-III College Men's CC,College,65613,Grinnell,13,Creighton,5,2015-04-11,Men,1,2015
West Plains D-III College Men's CC,College,65614,Luther B,13,Cornell College,2,2015-04-11,Men,1,2015
West Plains D-III College Men's CC,College,65615,Grinnell,13,Cornell College,3,2015-04-11,Men,1,2015
West Plains D-III College Men's CC,College,65616,Drake University,13,Creighton,7,2015-04-11,Men,1,2015
West Plains D-III College Men's CC,College,65617,Grinnell,12,Drake University,11,2015-04-12,Men,1,2015
West Plains D-III College Men's CC,College,65618,Luther B,13,Creighton,4,2015-04-12,Men,1,2015
West Plains D-III College Men's CC,College,65620,Grinnell,13,Luther B,8,2015-04-12,Men,1,2015
West Plains D-III College Men's CC,College,65619,Luther B,13,Drake University,10,2015-04-12,Men,1,2015
West Plains D-III College Men's CC,College,65622,Creighton,7,Drake University,13,2015-04-12,Men,1,2015
West Plains D-III College Men's CC,College,65621,Creighton,13,Cornell College,4,2015-04-12,Men,1,2015
Big Sky D-I College Men's CC,College,65726,Idaho,8,Montana,13,2015-04-18,Men,1,2015
Big Sky D-I College Men's CC,College,65727,Washington State,9,Boise State,13,2015-04-18,Men,1,2015
Big Sky D-I College Men's CC,College,65728,Utah,12,Boise State,9,2015-04-18,Men,1,2015
Big Sky D-I College Men's CC,College,65729,Washington State,12,Idaho,10,2015-04-18,Men,1,2015
Big Sky D-I College Men's CC,College,65730,Utah,11,Montana,12,2015-04-18,Men,1,2015
Big Sky D-I College Men's CC,College,65731,Boise State,12,Idaho,6,2015-04-18,Men,1,2015
Big Sky D-I College Men's CC,College,65732,Utah,11,Idaho,4,2015-04-18,Men,1,2015
Big Sky D-I College Men's CC,College,65733,Washington State,12,Montana,13,2015-04-18,Men,1,2015
Big Sky D-I College Men's CC,College,65734,Utah,12,Washington State,5,2015-04-18,Men,1,2015
Big Sky D-I College Men's CC,College,65735,Boise State,12,Montana,7,2015-04-18,Men,1,2015
Big Sky D-I College Men's CC,College,65736,Utah State,10,Montana State University,13,2015-04-18,Men,1,2015
Big Sky D-I College Men's CC,College,65737,Whitman,9,Brigham Young,13,2015-04-18,Men,1,2015
Big Sky D-I College Men's CC,College,65738,Gonzaga,10,Brigham Young B,13,2015-04-18,Men,1,2015
Big Sky D-I College Men's CC,College,65739,Utah State,10,Brigham Young,12,2015-04-18,Men,1,2015
Big Sky D-I College Men's CC,College,65740,Whitman,12,Gonzaga,6,2015-04-18,Men,1,2015
Big Sky D-I College Men's CC,College,65741,Montana State University,13,Brigham Young B,6,2015-04-18,Men,1,2015
Big Sky D-I College Men's CC,College,65742,Utah State,11,Brigham Young B,6,2015-04-18,Men,1,2015
Big Sky D-I College Men's CC,College,65743,Whitman,6,Montana State University,11,2015-04-18,Men,1,2015
Big Sky D-I College Men's CC,College,65744,Gonzaga,4,Brigham Young,13,2015-04-18,Men,1,2015
Big Sky D-I College Men's CC,College,65745,Utah State,9,Gonzaga,5,2015-04-18,Men,1,2015
Big Sky D-I College Men's CC,College,65746,Whitman,11,Brigham Young B,6,2015-04-18,Men,1,2015
Big Sky D-I College Men's CC,College,65747,Montana State University,4,Brigham Young,13,2015-04-18,Men,1,2015
Big Sky D-I College Men's CC,College,65748,Utah State,7,Whitman,10,2015-04-18,Men,1,2015
Big Sky D-I College Men's CC,College,65749,Montana State University,13,Gonzaga,4,2015-04-18,Men,1,2015
Big Sky D-I College Men's CC,College,65750,Brigham Young,13,Brigham Young B,6,2015-04-18,Men,1,2015
Big Sky D-I College Men's CC,College,67617,Boise State,12,Idaho,6,2015-04-19,Men,1,2015
Big Sky D-I College Men's CC,College,67619,Boise State,12,Montana,7,2015-04-19,Men,1,2015
Big Sky D-I College Men's CC,College,67620,Whitman,12,Gonzaga,6,2015-04-19,Men,1,2015
Big Sky D-I College Men's CC,College,67624,Utah State,9,Gonzaga,5,2015-04-19,Men,1,2015
Big Sky D-I College Men's CC,College,67625,Boise State,13,Washington State,9,2015-04-19,Men,1,2015
Big Sky D-I College Men's CC,College,67628,Whitman,10,Utah State,7,2015-04-19,Men,1,2015
Big Sky D-I College Men's CC,College,67629,Montana,13,Washington State,12,2015-04-19,Men,1,2015
Big Sky D-I College Men's CC,College,67633,Montana,13,Idaho,8,2015-04-19,Men,1,2015
Big Sky D-I College Men's CC,College,67616,Washington State,13,Gonzaga,6,2015-04-19,Men,1,2015
Big Sky D-I College Men's CC,College,67618,Utah State,9,Montana,13,2015-04-19,Men,1,2015
Big Sky D-I College Men's CC,College,67627,Whitman,13,Idaho,5,2015-04-19,Men,1,2015
Big Sky D-I College Men's CC,College,67621,Utah State,13,Idaho,9,2015-04-19,Men,1,2015
Big Sky D-I College Men's CC,College,67622,Boise State,13,Whitman,12,2015-04-19,Men,1,2015
Big Sky D-I College Men's CC,College,67626,Montana,13,Gonzaga,8,2015-04-19,Men,1,2015
Big Sky D-I College Men's CC,College,67635,Whitman,11,Montana,12,2015-04-19,Men,1,2015
Big Sky D-I College Men's CC,College,67630,Gonzaga,12,Idaho,13,2015-04-19,Men,1,2015
Big Sky D-I College Men's CC,College,67632,Whitman,8,Washington State,13,2015-04-19,Men,1,2015
Big Sky D-I College Men's CC,College,65751,Utah,15,Montana State University,10,2015-04-19,Men,1,2015
Cascadia D-I College Men's CC,College,62465,Oregon,11,Victoria,7,2015-04-18,Men,1,2015
Cascadia D-I College Men's CC,College,62466,British Columbia,11,Washington B,1,2015-04-18,Men,1,2015
Cascadia D-I College Men's CC,College,62467,Oregon State B,3,Oregon B,11,2015-04-18,Men,1,2015
Cascadia D-I College Men's CC,College,62477,Oregon,11,Washington B,4,2015-04-18,Men,1,2015
Cascadia D-I College Men's CC,College,62478,British Columbia,11,Oregon State B,1,2015-04-18,Men,1,2015
Cascadia D-I College Men's CC,College,62479,Victoria,11,Oregon B,4,2015-04-18,Men,1,2015
Cascadia D-I College Men's CC,College,62468,Oregon,11,British Columbia,7,2015-04-18,Men,1,2015
Cascadia D-I College Men's CC,College,62469,Victoria,11,Oregon State B,1,2015-04-18,Men,1,2015
Cascadia D-I College Men's CC,College,62470,Washington B,9,Oregon B,11,2015-04-18,Men,1,2015
Cascadia D-I College Men's CC,College,62471,Oregon,11,Oregon State B,1,2015-04-18,Men,1,2015
Cascadia D-I College Men's CC,College,62472,British Columbia,11,Oregon B,4,2015-04-18,Men,1,2015
Cascadia D-I College Men's CC,College,62473,Victoria,11,Washington B,4,2015-04-18,Men,1,2015
Cascadia D-I College Men's CC,College,62474,Oregon,11,Oregon B,4,2015-04-18,Men,1,2015
Cascadia D-I College Men's CC,College,62475,British Columbia,8,Victoria,11,2015-04-18,Men,1,2015
Cascadia D-I College Men's CC,College,62476,Oregon State B,6,Washington B,11,2015-04-18,Men,1,2015
Cascadia D-I College Men's CC,College,62480,Washington,11,Oregon State,7,2015-04-18,Men,1,2015
Cascadia D-I College Men's CC,College,62481,Western Washington,11,Central Washington,3,2015-04-18,Men,1,2015
Cascadia D-I College Men's CC,College,62482,Portland State,11,Western Washington B,6,2015-04-18,Men,1,2015
Cascadia D-I College Men's CC,College,62492,Washington,11,Central Washington,3,2015-04-18,Men,1,2015
Cascadia D-I College Men's CC,College,62493,Western Washington,11,Portland State,9,2015-04-18,Men,1,2015
Cascadia D-I College Men's CC,College,62494,Oregon State,11,Western Washington B,5,2015-04-18,Men,1,2015
Cascadia D-I College Men's CC,College,62483,Washington,11,Western Washington,12,2015-04-18,Men,1,2015
Cascadia D-I College Men's CC,College,62484,Oregon State,11,Portland State,8,2015-04-18,Men,1,2015
Cascadia D-I College Men's CC,College,62485,Central Washington,11,Western Washington B,6,2015-04-18,Men,1,2015
Cascadia D-I College Men's CC,College,62486,Washington,11,Portland State,3,2015-04-18,Men,1,2015
Cascadia D-I College Men's CC,College,62487,Western Washington,11,Western Washington B,3,2015-04-18,Men,1,2015
Cascadia D-I College Men's CC,College,62488,Oregon State,11,Central Washington,4,2015-04-18,Men,1,2015
Cascadia D-I College Men's CC,College,62489,Washington,11,Western Washington B,2,2015-04-18,Men,1,2015
Cascadia D-I College Men's CC,College,62490,Western Washington,10,Oregon State,8,2015-04-18,Men,1,2015
Cascadia D-I College Men's CC,College,62491,Portland State,11,Central Washington,6,2015-04-18,Men,1,2015
Cascadia D-I College Men's CC,College,62497,Oregon,11,Victoria,10,2015-04-19,Men,1,2015
Cascadia D-I College Men's CC,College,62495,Oregon,13,Washington,12,2015-04-19,Men,1,2015
Cascadia D-I College Men's CC,College,62496,Victoria,12,Western Washington,10,2015-01-01,Men,1,2015
Cascadia D-I College Men's CC,College,62499,Washington,11,Victoria,9,2015-04-19,Men,1,2015
Cascadia D-I College Men's CC,College,62503,Western Washington,10,British Columbia,12,2015-04-19,Men,1,2015
Cascadia D-I College Men's CC,College,62502,British Columbia,15,Oregon State,6,2015-04-19,Men,1,2015
Cascadia D-I College Men's CC,College,62500,British Columbia,15,Portland State,1,2015-04-19,Men,1,2015
Cascadia D-I College Men's CC,College,62501,Oregon B,13,Oregon State,15,2015-04-19,Men,1,2015
Cascadia D-I College Men's CC,College,62509,Oregon State,15,Oregon B,7,2015-04-19,Men,1,2015
Cascadia D-I College Men's CC,College,62508,Washington B,11,Oregon B,13,2015-04-19,Men,1,2015
Cascadia D-I College Men's CC,College,62506,Portland State,9,Washington B,14,2015-04-19,Men,1,2015
Cascadia D-I College Men's CC,College,62507,Central Washington,11,Oregon B,15,2015-04-19,Men,1,2015
Cascadia D-I College Men's CC,College,62504,Washington B,15,Western Washington B,7,2015-04-19,Men,1,2015
Cascadia D-I College Men's CC,College,62505,Oregon State B,4,Central Washington,15,2015-04-19,Men,1,2015
Cascadia D-I College Men's CC,College,62510,Western Washington B,15,Oregon State B,6,2015-04-19,Men,1,2015
Northwest D-III College Men's CC,College,66682,Lewis & Clark,13,Whitworth,8,2015-04-11,Men,1,2015
Northwest D-III College Men's CC,College,66683,Portland,13,Puget Sound,11,2015-04-11,Men,1,2015
Northwest D-III College Men's CC,College,66684,Pacific Lutheran,13,Reed,5,2015-04-11,Men,1,2015
Northwest D-III College Men's CC,College,66685,Lewis & Clark,13,Portland,7,2015-04-11,Men,1,2015
Northwest D-III College Men's CC,College,66686,Puget Sound,13,Reed,7,2015-04-11,Men,1,2015
Northwest D-III College Men's CC,College,66687,Whitworth,13,Pacific Lutheran,7,2015-04-11,Men,1,2015
Northwest D-III College Men's CC,College,66688,Lewis & Clark,13,Pacific Lutheran,8,2015-04-11,Men,1,2015
Northwest D-III College Men's CC,College,66689,Portland,13,Reed,10,2015-04-11,Men,1,2015
Northwest D-III College Men's CC,College,66690,Whitworth,10,Puget Sound,12,2015-04-11,Men,1,2015
Northwest D-III College Men's CC,College,66691,Lewis & Clark,13,Reed,2,2015-04-11,Men,1,2015
Northwest D-III College Men's CC,College,66692,Portland,7,Whitworth,13,2015-04-11,Men,1,2015
Northwest D-III College Men's CC,College,66693,Pacific Lutheran,12,Puget Sound,9,2015-04-11,Men,1,2015
Northwest D-III College Men's CC,College,66694,Lewis & Clark,13,Puget Sound,7,2015-04-12,Men,1,2015
Northwest D-III College Men's CC,College,66695,Portland,13,Pacific Lutheran,8,2015-04-12,Men,1,2015
Northwest D-III College Men's CC,College,66696,Whitworth,13,Reed,2,2015-04-12,Men,1,2015
Northwest D-III College Men's CC,College,66703,Lewis & Clark,13,Whitworth,7,2015-04-12,Men,1,2015
Northwest D-III College Men's CC,College,66701,Lewis & Clark,13,Pacific Lutheran,7,2015-04-12,Men,1,2015
Northwest D-III College Men's CC,College,66702,Whitworth,13,Portland,11,2015-04-12,Men,1,2015
Northwest D-III College Men's CC,College,66704,Puget Sound,13,Reed,10,2015-04-12,Men,1,2015
Ohio Dev College Men's CC,College,65717,Oberlin B,6,Cincinnati B,15,2015-04-12,Men,1,2015
Ohio Dev College Men's CC,College,65718,Ohio State B,15,Case Western Reserve B,4,2015-04-12,Men,1,2015
Ohio Dev College Men's CC,College,65715,Oberlin B,13,Case Western Reserve B,8,2015-04-12,Men,1,2015
Ohio Dev College Men's CC,College,65716,Ohio State B,15,Cincinnati B,4,2015-04-12,Men,1,2015
Ohio Dev College Men's CC,College,65719,Oberlin B,3,Ohio State B,15,2015-04-12,Men,1,2015
Ohio Dev College Men's CC,College,65720,Case Western Reserve B,14,Cincinnati B,15,2015-04-12,Men,1,2015
Pennsylvania Dev College Men's CC,College,65470,Pittsburgh B,15,Lehigh B,13,2015-04-12,Men,1,2015
Pennsylvania Dev College Men's CC,College,65471,Penn State B,15,West Virginia B,5,2015-04-12,Men,1,2015
Pennsylvania Dev College Men's CC,College,65472,Pittsburgh B,15,West Virginia B,3,2015-04-12,Men,1,2015
Pennsylvania Dev College Men's CC,College,65473,Penn State B,8,Lehigh B,10,2015-04-12,Men,1,2015
Pennsylvania Dev College Men's CC,College,65474,Pittsburgh B,15,Penn State B,1,2015-04-12,Men,1,2015
Pennsylvania Dev College Men's CC,College,65475,Lehigh B,11,West Virginia B,5,2015-04-12,Men,1,2015
East Penn D-I College Men's CC,College,65859,Villanova,13,Drexel,8,2015-04-11,Men,1,2015
East Penn D-I College Men's CC,College,65860,West Chester,13,Millersville,10,2015-04-11,Men,1,2015
East Penn D-I College Men's CC,College,65861,Temple,13,Saint Joseph's,10,2015-04-11,Men,1,2015
East Penn D-I College Men's CC,College,65862,Pennsylvania,13,Millersville,9,2015-04-11,Men,1,2015
East Penn D-I College Men's CC,College,65863,Temple,13,Drexel,3,2015-04-11,Men,1,2015
East Penn D-I College Men's CC,College,65864,West Chester,8,Saint Joseph's,13,2015-04-11,Men,1,2015
East Penn D-I College Men's CC,College,65865,Pennsylvania,13,Temple,10,2015-04-11,Men,1,2015
East Penn D-I College Men's CC,College,65866,Villanova,13,Saint Joseph's,3,2015-04-11,Men,1,2015
East Penn D-I College Men's CC,College,65867,West Chester,10,Drexel,13,2015-04-11,Men,1,2015
East Penn D-I College Men's CC,College,65868,Pennsylvania,13,Villanova,9,2015-04-11,Men,1,2015
East Penn D-I College Men's CC,College,65869,Millersville,13,Drexel,9,2015-04-11,Men,1,2015
East Penn D-I College Men's CC,College,65870,Temple,10,West Chester,13,2015-04-11,Men,1,2015
East Penn D-I College Men's CC,College,65871,Millersville,13,Villanova,12,2015-04-11,Men,1,2015
East Penn D-I College Men's CC,College,65872,Pennsylvania,13,Saint Joseph's,9,2015-04-11,Men,1,2015
East Penn D-I College Men's CC,College,65873,Drexel,11,Saint Joseph's,13,2015-04-12,Men,1,2015
East Penn D-I College Men's CC,College,65874,Pennsylvania,13,West Chester,10,2015-04-12,Men,1,2015
East Penn D-I College Men's CC,College,65875,Temple,13,Villanova,5,2015-04-12,Men,1,2015
East Penn D-I College Men's CC,College,65876,Millersville,9,Saint Joseph's,13,2015-04-12,Men,1,2015
East Penn D-I College Men's CC,College,65877,Pennsylvania,8,Drexel,13,2015-04-12,Men,1,2015
East Penn D-I College Men's CC,College,65878,Temple,13,Millersville,9,2015-04-12,Men,1,2015
East Penn D-I College Men's CC,College,65879,West Chester,13,Villanova,9,2015-04-12,Men,1,2015
East Penn D-I College Men's CC,College,65880,Pennsylvania,13,Temple,8,2015-04-12,Men,1,2015
East Penn D-I College Men's CC,College,65882,Temple,10,West Chester,13,2015-04-12,Men,1,2015
East Penn D-I College Men's CC,College,65881,Saint Joseph's,6,West Chester,13,2015-04-12,Men,1,2015
East Penn D-I College Men's CC,College,65884,Saint Joseph's,7,Villanova,13,2015-04-12,Men,1,2015
East Penn D-I College Men's CC,College,65883,Millersville,5,Villanova,13,2015-04-12,Men,1,2015
Ohio D-I College Men's CC,College,66142,Cincinnati,13,Toledo,1,2015-04-11,Men,1,2015
Ohio D-I College Men's CC,College,66143,Case Western Reserve,13,Kent State,8,2015-04-11,Men,1,2015
Ohio D-I College Men's CC,College,66144,Wright State,13,Youngstown State,7,2015-04-11,Men,1,2015
Ohio D-I College Men's CC,College,66145,Cincinnati,13,Case Western Reserve,8,2015-04-11,Men,1,2015
Ohio D-I College Men's CC,College,66146,Toledo,0,Wright State,13,2015-04-11,Men,1,2015
Ohio D-I College Men's CC,College,66147,Kent State,13,Youngstown State,8,2015-04-11,Men,1,2015
Ohio D-I College Men's CC,College,66148,Cincinnati,13,Wright State,8,2015-04-11,Men,1,2015
