date,rank,team,rating,perc_ratings,wins,losses,w_pct,sos,sos_rank
2020-09-03,38,Williams,-0.08,23.4,29,6,0.83,-2.04,127
2020-09-03,39,Colorado State,-0.11,23.0,22,10,0.69,-1.18,62
2020-09-03,40,Florida,-0.12,22.7,22,22,0.5,-0.04,26
2020-09-03,41,West Chester,-0.14,22.4,19,7,0.73,-1.42,74
2020-09-03,42,Northwestern,-0.17,21.9,18,15,0.55,-0.37,36
2020-09-03,43,Texas State,-0.19,21.6,29,10,0.74,-1.53,85
2020-09-03,44,Bates,-0.23,20.9,16,3,0.84,-2.11,137
2020-09-03,45,Carleton College,-0.23,20.9,12,21,0.36,0.81,13
2020-09-03,46,Connecticut,-0.32,19.4,18,5,0.78,-1.95,113
2020-09-03,47,St Olaf,-0.33,19.4,19,4,0.83,-2.11,136
2020-09-03,48,Cal Poly-SLO,-0.38,18.5,20,13,0.61,-0.77,47
2020-09-03,49,Case Western Reserve,-0.42,18.0,19,13,0.59,-0.81,49
2020-09-03,50,Harvard,-0.43,17.9,15,16,0.48,-0.17,31
2020-09-03,51,Georgetown,-0.47,17.3,20,10,0.67,-1.42,73
2020-09-03,52,Carleton College-Eclipse,-0.51,16.7,25,7,0.78,-2.4,167
2020-09-03,53,Puget Sound,-0.59,15.5,23,4,0.85,-2.75,218
2020-09-03,54,Vanderbilt,-0.62,15.2,14,6,0.7,-1.52,84
2020-09-03,55,Wesleyan,-0.65,14.8,19,4,0.83,-2.47,176
2020-09-03,56,James Madison,-0.65,14.8,16,18,0.47,-0.35,35
2020-09-03,57,Illinois,-0.67,14.5,16,10,0.62,-1.16,60
2020-09-03,58,George Washington,-0.71,14.1,23,8,0.74,-2.06,128
2020-09-03,59,Mount Holyoke,-0.73,13.9,22,8,0.73,-2.02,124
2020-09-03,60,Auburn,-0.75,13.6,19,13,0.59,-1.15,59
2020-09-03,61,Akron,-0.82,12.8,20,9,0.69,-1.89,105
2020-09-03,62,MIT,-0.86,12.3,17,18,0.49,-0.66,41
2020-09-03,63,Victoria,-0.87,12.2,7,17,0.29,0.9,11
2020-09-03,64,Purdue,-0.9,11.9,17,8,0.68,-1.83,103
2020-09-03,65,Cornell,-0.91,11.8,17,13,0.57,-1.2,64
2020-09-03,66,Clemson,-0.92,11.7,23,13,0.64,-1.97,117
2020-09-03,67,Rochester,-0.92,11.7,13,8,0.62,-1.48,81
2020-09-03,68,Princeton,-0.98,11.1,16,12,0.57,-1.24,68
2020-09-03,69,Rice,-0.98,11.1,26,13,0.67,-1.92,107
2020-09-03,70,Columbia,-0.98,11.1,19,12,0.61,-1.5,83
2020-09-03,71,Truman State,-0.99,11.0,19,13,0.59,-1.42,75
2020-09-03,72,Hamilton,-1.0,10.9,7,1,0.88,-2.69,212
2020-09-03,73,California-Irvine,-1.02,10.8,18,10,0.64,-1.62,91
2020-09-03,74,Wisconsin-Milwaukee,-1.04,10.5,17,8,0.68,-1.9,106
2020-09-03,75,SUNY-Binghamton,-1.05,10.4,13,4,0.76,-2.32,157
2020-09-03,76,San Diego State University,-1.12,9.8,10,16,0.38,-0.05,28
2020-09-03,77,Temple,-1.15,9.5,14,12,0.54,-1.23,67
2020-09-03,78,Boston College,-1.16,9.4,10,13,0.43,-0.72,44
2020-09-03,79,Pennsylvania,-1.18,9.3,14,10,0.58,-1.47,80
2020-09-03,80,Chicago,-1.21,9.1,16,11,0.59,-1.77,95
2020-09-03,81,Indiana,-1.22,9.0,21,10,0.68,-2.3,155
2020-09-03,82,Texas A&M,-1.25,8.7,12,10,0.55,-1.45,77
2020-09-03,83,Stonehil,-1.26,8.7,12,4,0.75,-2.48,180
2020-09-03,84,Texas Christian,-1.26,8.6,17,14,0.55,-1.46,79
2020-09-03,85,North Carolina State,-1.28,8.4,13,11,0.54,-1.43,76
2020-09-03,86,Georgia,-1.31,8.2,14,20,0.41,-0.72,43
2020-09-03,87,Chico State,-1.32,8.1,20,12,0.62,-1.97,116
2020-09-03,88,Rutgers,-1.32,8.1,19,10,0.66,-2.24,153
2020-09-03,89,Northern Iowa,-1.33,8.1,9,9,0.5,-1.22,65
2020-09-03,90,Middlebury,-1.33,8.1,10,10,0.5,-1.07,56
2020-09-03,91,Nebraska,-1.35,7.9,16,16,0.5,-1.27,70
2020-09-03,92,Saint Louis,-1.38,7.7,19,12,0.61,-2.1,134
2020-09-03,93,Bowdoin,-1.39,7.6,7,5,0.58,-1.54,86
2020-09-03,94,Oregon State,-1.4,7.6,13,17,0.43,-0.46,38
2020-09-03,95,Virginia Commonwealth,-1.4,7.6,16,15,0.52,-1.38,72
2020-09-03,96,Brigham Young,-1.4,7.6,8,1,0.89,-3.54,292
2020-09-03,97,Missouri State,-1.43,7.4,12,5,0.71,-2.47,179
2020-09-03,98,Denver,-1.47,7.1,12,11,0.52,-1.45,78
2020-09-03,99,Washington University,-1.48,7.0,14,21,0.4,-0.89,53
2020-09-03,100,Alabama,-1.5,6.9,24,15,0.62,-2.08,132
2020-09-03,101,SUNY-Oneonta,-1.52,6.8,17,5,0.77,-2.98,243
2020-09-03,102,Iowa,-1.53,6.7,14,24,0.37,-0.71,42
2020-09-03,103,California-Santa Barbara,-1.55,6.6,15,22,0.41,-0.76,46
2020-09-03,104,Cincinnati,-1.57,6.5,13,10,0.57,-1.92,109
2020-09-03,105,Towson A,-1.58,6.4,13,12,0.52,-1.55,88
2020-09-03,106,George Mason,-1.63,6.1,21,17,0.55,-1.95,112
2020-09-03,107,Luther,-1.64,6.1,18,12,0.6,-2.18,148
2020-09-03,108,Mississippi State,-1.7,5.8,18,7,0.72,-2.92,235
2020-09-03,109,Missouri S&T,-1.72,5.6,11,2,0.85,-3.71,299
2020-09-03,110,Carnegie Mellon,-1.78,5.3,12,11,0.52,-1.78,96
2020-09-03,111,Michigan State,-1.79,5.3,14,11,0.56,-1.98,119
2020-09-03,112,Elon,-1.79,5.3,21,9,0.7,-2.92,234
2020-09-03,113,Tulane,-1.8,5.2,16,8,0.67,-2.65,204
2020-09-03,114,Duke,-1.88,4.8,9,13,0.41,-1.22,66
2020-09-03,115,Knox,-1.88,4.8,10,2,0.83,-3.58,294
2020-09-03,116,Haverford,-1.89,4.8,19,11,0.63,-2.63,200
2020-09-03,117,Wellesley,-1.93,4.6,10,8,0.56,-2.14,143
2020-09-03,118,Kennesaw State,-1.95,4.5,15,12,0.56,-2.19,149
2020-09-03,119,Claremont,-1.95,4.5,11,18,0.38,-1.27,69
2020-09-03,120,Arizona State,-1.95,4.5,10,9,0.53,-1.95,111
2020-09-03,121,Santa Clara,-1.96,4.5,17,16,0.52,-1.81,102
2020-09-03,122,South Florida,-2.03,4.2,17,16,0.52,-1.96,115
2020-09-03,123,Valparaiso,-2.05,4.1,15,8,0.65,-2.85,228
2020-09-03,124,Loyola-Chicago,-2.09,3.9,12,7,0.63,-2.82,227
2020-09-03,125,New Hampshire,-2.1,3.9,14,10,0.58,-2.44,172
2020-09-03,126,Wisconsin-La Crosse,-2.1,3.9,5,5,0.5,-2.0,121
2020-09-03,127,Portland State,-2.1,3.9,8,15,0.35,-0.4,37
2020-09-03,128,Amherst College,-2.1,3.9,16,13,0.55,-2.39,163
2020-09-03,129,Rhode Island,-2.13,3.8,10,14,0.42,-1.58,89
