date,rank,team,rating,perc_ratings,wins,losses,w_pct,sos,sos_rank
2020-09-04,153,Illinois Youth Ultimate - u20,-2.85,1.2,4,3,0.57,-3.41,241
2020-09-04,154,Discountry Ultimate Club,-2.87,1.2,1,4,0.2,-1.62,90
2020-09-04,155,THE BODY,-2.89,1.2,9,22,0.29,-1.79,113
2020-09-04,156,DUPlex,-2.9,1.1,3,5,0.38,-2.35,182
2020-09-04,157,KC SmokeStack,-2.91,1.1,11,16,0.41,-2.5,193
2020-09-04,158,Town Hall Stars,-2.93,1.1,9,13,0.41,-2.44,191
2020-09-04,159,Fight Club,-2.93,1.1,1,5,0.17,-1.03,55
2020-09-04,160,Lehigh,-2.97,1.1,1,2,0.33,-1.93,138
2020-09-04,161,Club M - Rage,-2.99,1.0,2,5,0.29,-2.08,151
2020-09-04,162,Carbon,-3.01,1.0,2,5,0.29,-2.25,176
2020-09-04,163,Texas Two Step,-3.03,1.0,3,3,0.5,-3.3,239
2020-09-04,164,Blacker Market,-3.04,1.0,2,4,0.33,-2.67,216
2020-09-04,165,DingWop,-3.13,0.9,3,7,0.3,-2.23,173
2020-09-04,166,Somerville BAG,-3.13,0.9,6,10,0.38,-2.67,215
2020-09-04,167,Ra,-3.17,0.9,1,4,0.2,-1.83,122
2020-09-04,168,Fire of London,-3.2,0.9,0,7,0.0,0.86,16
2020-09-04,169,Watch City,-3.22,0.8,8,12,0.4,-2.75,219
2020-09-04,170,Fusion,-3.22,0.8,1,4,0.2,-2.09,153
2020-09-04,171,Dallas United: Bazooka,-3.24,0.8,4,9,0.31,-2.2,167
2020-09-04,172,Syndicate,-3.29,0.8,8,18,0.31,-2.22,171
2020-09-04,173,Rock Steady,-3.36,0.7,2,5,0.29,-2.41,188
2020-09-04,174,NANO,-3.37,0.7,0,4,0.0,-0.79,36
2020-09-04,175,Whitefish,-3.37,0.7,1,6,0.14,-1.53,87
2020-09-04,176,Arizona Society of Underachievers,-3.38,0.7,0,3,0.0,-1.64,93
2020-09-04,177,Genny Lite,-3.43,0.7,1,10,0.09,-0.89,39
2020-09-04,178,Space Force,-3.43,0.7,0,3,0.0,-1.74,110
2020-09-04,179,BlackEST Market,-3.43,0.7,1,5,0.17,-1.9,133
2020-09-04,180,Pipeline,-3.44,0.7,5,14,0.26,-2.24,174
2020-09-04,181,Journeymen,-3.47,0.6,1,5,0.17,-2.06,149
2020-09-04,182,Holy City Heathens,-3.48,0.6,5,19,0.21,-1.88,128
2020-09-04,183,Helots,-3.5,0.6,4,12,0.25,-2.14,160
2020-09-04,184,Dirty D,-3.51,0.6,5,12,0.29,-2.5,192
2020-09-04,185,BromINtum,-3.52,0.6,2,5,0.29,-2.91,225
2020-09-04,186,Mr. Scott and the Tots,-3.52,0.6,1,4,0.2,-2.38,184
2020-09-04,187,Foxtrot,-3.55,0.6,7,14,0.33,-2.65,212
2020-09-04,188,8$OLD,-3.57,0.6,0,3,0.0,-2.08,152
2020-09-04,189,Nashvillians,-3.59,0.6,3,3,0.5,-4.05,242
2020-09-04,190,Miner Magic,-3.59,0.6,1,6,0.14,-1.8,116
2020-09-04,191,Ender's Outcasts,-3.61,0.6,6,9,0.4,-3.17,238
2020-09-04,192,SOUF,-3.63,0.6,0,6,0.0,-0.72,33
2020-09-04,193,Green Bay Quackers,-3.63,0.6,6,13,0.32,-2.76,220
2020-09-04,194,Austin Amigos,-3.63,0.6,2,4,0.33,-3.33,240
2020-09-04,195,Bomb Squad,-3.66,0.5,4,12,0.25,-2.18,166
2020-09-04,196,Quantum,-3.67,0.5,0,5,0.0,-1.14,62
2020-09-04,197,Bowdoin,-3.67,0.5,1,5,0.17,-2.4,186
2020-09-04,198,DUCS,-3.68,0.5,8,23,0.26,-2.27,178
2020-09-04,199,The Semple Temple,-3.74,0.5,0,4,0.0,-1.49,85
2020-09-04,200,Stuyvesant Sticky Fingers Alumni,-3.79,0.5,0,4,0.0,-1.8,117
2020-09-04,201,Boulder United Flatiron Hammers,-3.82,0.5,2,5,0.29,-2.93,228
2020-09-04,202,Kentucky Flying Circus,-3.83,0.5,3,16,0.16,-1.98,141
2020-09-04,203,COAT,-3.84,0.5,2,5,0.29,-3.1,236
2020-09-04,204,Bearproof,-3.86,0.4,1,8,0.11,-2.04,145
2020-09-04,205,Baemaker,-3.86,0.4,1,5,0.17,-2.79,223
2020-09-04,206,Cincinnati Flying Piglet,-3.87,0.4,0,6,0.0,-1.82,120
2020-09-04,207,Riverside Messengers,-3.89,0.4,5,15,0.25,-2.52,197
2020-09-04,208,GrandMaster Flash,-3.91,0.4,1,5,0.17,-2.59,208
2020-09-04,209,Chimney,-3.93,0.4,4,15,0.21,-2.42,190
2020-09-04,210,ESF Mighty Oaks,-3.95,0.4,0,6,0.0,-1.19,66
2020-09-04,211,Shades,-3.96,0.4,2,9,0.18,-2.4,187
2020-09-04,212,BLUD,-4.0,0.4,1,5,0.17,-2.55,203
2020-09-04,213,Winc City Fog of War,-4.03,0.4,4,14,0.22,-2.62,209
2020-09-04,214,Shrimp Boat,-4.05,0.4,1,5,0.17,-3.0,233
2020-09-04,215,Flicky Stardust and the Cutters From Mars,-4.05,0.4,0,6,0.0,-1.27,69
2020-09-04,216,Trenton Takers,-4.07,0.4,0,4,0.0,-1.71,103
2020-09-04,217,Rampage,-4.09,0.4,7,19,0.27,-2.8,224
2020-09-04,218,Anchor,-4.12,0.3,0,5,0.0,-1.89,131
2020-09-04,219,Shore Break,-4.14,0.3,1,5,0.17,-2.93,226
2020-09-04,220,Tyranny,-4.17,0.3,2,10,0.17,-2.54,200
2020-09-04,221,Black Market II,-4.2,0.3,7,19,0.27,-2.98,231
2020-09-04,222,Duel,-4.22,0.3,4,15,0.21,-2.52,196
2020-09-04,223,Gridlock,-4.35,0.3,1,18,0.05,-1.76,111
2020-09-04,224,Ironside,-4.42,0.3,5,21,0.19,-2.64,210
2020-09-04,225,The Bayou Boys,-4.44,0.2,6,20,0.23,-2.93,227
2020-09-04,226,Shrike Cutters,-4.48,0.2,0,6,0.0,-1.98,142
2020-09-04,227,One Night,-4.54,0.2,3,16,0.16,-2.73,217
2020-09-04,228,Hippie Mafia,-4.57,0.2,3,15,0.17,-3.0,234
2020-09-04,229,Bird Patrol,-4.62,0.2,1,10,0.09,-2.58,207
2020-09-04,230,Midnight Meat Train,-4.64,0.2,2,15,0.12,-2.53,198
2020-09-04,231,Fifty-Fifty,-4.71,0.2,1,12,0.08,-2.35,181
2020-09-04,232,Rawhide,-4.76,0.2,2,18,0.1,-2.38,185
2020-09-04,233,Club M - Inferno,-4.77,0.2,0,6,0.0,-2.41,189
2020-09-04,234,Confluence,-4.83,0.2,0,6,0.0,-2.66,214
2020-09-04,235,Torontosaurus Rex,-4.96,0.1,0,5,0.0,-2.79,222
2020-09-04,236,Surrillic Audovice,-5.07,0.1,2,17,0.11,-2.57,205
2020-09-04,237,Neap Tide,-5.16,0.1,0,10,0.0,-2.55,202
2020-09-04,238,Kettering,-5.18,0.1,0,6,0.0,-3.12,237
2020-09-04,239,Allen's Adolescents,-5.25,0.1,0,6,0.0,-2.98,232
2020-09-04,240,Colorado Cutthroat,-5.28,0.1,0,12,0.0,-2.13,158
2020-09-04,241,Bearfest,-5.43,0.1,0,14,0.0,-2.15,162
2020-09-04,242,War Machine,-5.65,0.1,1,24,0.04,-2.51,194
