date,rank,team,rating,perc_ratings,wins,losses,w_pct,sos,sos_rank
2020-09-04,38,Backhanded,-1.95,16.7,17,19,0.47,-1.84,31
2020-09-04,39,Huck the Patriarchy,-2.1,14.8,3,4,0.43,-1.46,26
2020-09-04,40,Notorious C.L.E.,-2.15,14.2,11,9,0.55,-2.35,47
2020-09-04,41,Hot Flash,-2.15,14.2,4,1,0.8,-3.48,97
2020-09-04,42,Venus,-2.38,11.6,7,6,0.54,-2.46,51
2020-09-04,43,Pine Baroness,-2.46,10.8,20,13,0.61,-3.06,79
2020-09-04,44,ZFG,-2.48,10.6,4,3,0.57,-2.75,66
2020-09-04,45,Queen Cake,-2.49,10.5,12,9,0.57,-2.83,72
2020-09-04,46,Deadly Viper Assassination Squad,-2.53,10.2,12,9,0.57,-2.84,74
2020-09-04,47,Salty,-2.55,9.9,4,8,0.33,-1.37,23
2020-09-04,48,Wicked,-2.75,8.3,9,15,0.38,-2.06,37
2020-09-04,49,Phoenix Uprising,-2.77,8.2,12,13,0.48,-2.53,52
2020-09-04,50,Dish,-2.78,8.1,8,12,0.4,-2.16,41
2020-09-04,51,Venom,-2.78,8.1,10,15,0.4,-1.98,36
2020-09-04,52,Elevate,-2.82,7.8,12,13,0.48,-2.65,58
2020-09-04,53,Baywatch,-2.9,7.2,11,6,0.65,-3.67,102
2020-09-04,54,Sureshot,-3.02,6.5,7,8,0.47,-2.8,70
2020-09-04,55,Tabby Rosa,-3.02,6.5,9,11,0.45,-2.78,68
2020-09-04,56,Breakfast Club,-3.06,6.2,2,4,0.33,-2.29,46
2020-09-04,57,Qub,-3.07,6.2,2,5,0.29,-1.45,25
2020-09-04,58,Seattle Grind,-3.14,5.8,3,4,0.43,-2.83,73
2020-09-04,59,Ivy,-3.16,5.6,12,15,0.44,-2.74,64
2020-09-04,60,Thundercats,-3.2,5.5,1,1,0.5,-3.8,107
2020-09-04,61,Jackwagon,-3.21,5.4,7,14,0.33,-2.17,42
2020-09-04,62,Swagger,-3.29,5.0,6,13,0.32,-2.16,40
2020-09-04,63,Independence,-3.33,4.8,10,15,0.4,-2.82,71
2020-09-04,64,Sneaky House Hippos,-3.35,4.7,1,5,0.17,-1.74,29
2020-09-04,65,Further,-3.43,4.4,3,4,0.43,-3.31,91
2020-09-04,66,Storm,-3.44,4.3,1,6,0.14,-1.71,28
2020-09-04,67,Lady Condors,-3.51,4.0,6,7,0.46,-3.46,96
2020-09-04,68,Rogue,-3.53,4.0,5,10,0.33,-2.69,59
2020-09-04,69,Brooklyn Book Club,-3.54,4.0,9,17,0.35,-2.74,65
2020-09-04,70,Restless,-3.55,3.9,0,1,0.0,-3.02,78
2020-09-04,71,Inferno,-3.58,3.8,8,19,0.3,-2.44,50
2020-09-04,72,Trainwreck,-3.68,3.5,2,6,0.25,-2.65,57
2020-09-04,73,Bromeliads,-3.74,3.2,0,1,0.0,-3.53,99
2020-09-04,74,BLADE,-3.8,3.1,3,4,0.43,-3.79,106
2020-09-04,75,MystiKuE,-3.83,3.0,7,9,0.44,-3.54,100
2020-09-04,76,Dayton,-3.84,3.0,0,3,0.0,-1.76,30
2020-09-04,77,HOPE,-3.86,2.9,7,11,0.39,-3.37,92
2020-09-04,78,Club Mint,-3.87,2.9,3,9,0.25,-2.21,43
2020-09-04,79,Salt City Spirit,-3.96,2.6,4,7,0.36,-3.42,93
2020-09-04,80,Cold Snap,-4.01,2.5,3,7,0.3,-3.13,82
2020-09-04,81,Texas Tango,-4.09,2.3,1,5,0.17,-2.54,53
2020-09-04,82,Warhawks,-4.15,2.2,1,6,0.14,-2.39,48
2020-09-04,83,Mystik,-4.16,2.2,4,9,0.31,-3.17,86
2020-09-04,84,Snap,-4.17,2.1,5,16,0.24,-2.73,61
2020-09-04,85,Belle,-4.19,2.1,1,4,0.2,-3.18,87
2020-09-04,86,Wendigo,-4.21,2.1,4,10,0.29,-3.23,88
2020-09-04,87,Gravity,-4.21,2.1,2,13,0.13,-2.24,44
2020-09-04,88,Rip Tide,-4.28,1.9,1,5,0.17,-3.06,80
2020-09-04,89,Boomslang,-4.43,1.7,5,14,0.26,-3.25,89
2020-09-04,90,Roc Paper Scissors,-4.47,1.6,5,13,0.28,-3.45,95
2020-09-04,91,Cutthroat Girls,-4.52,1.5,0,4,0.0,-2.77,67
2020-09-04,92,Sally Ride,-4.54,1.5,0,6,0.0,-1.89,33
2020-09-04,93,Suffrage,-4.6,1.4,7,21,0.25,-3.14,84
2020-09-04,94,Frenzy,-4.73,1.2,2,15,0.12,-2.72,60
2020-09-04,95,Name in the Wind,-4.73,1.2,0,6,0.0,-2.79,69
2020-09-04,96,Lumberjills,-4.78,1.2,0,4,0.0,-2.73,62
2020-09-04,97,Tempo,-5.08,0.9,3,12,0.2,-3.68,103
2020-09-04,98,Party Animals,-5.2,0.8,1,12,0.08,-2.9,75
2020-09-04,99,EXO,-5.37,0.7,0,5,0.0,-3.71,104
2020-09-04,100,Reign,-5.42,0.6,1,10,0.09,-3.15,85
2020-09-04,101,BUDA,-5.49,0.6,0,6,0.0,-3.43,94
2020-09-04,102,Mason Meth,-5.51,0.6,0,4,0.0,-3.49,98
2020-09-04,103,Sexy Use of Plaid,-5.61,0.5,0,5,0.0,-3.55,101
2020-09-04,104,Lockdown,-5.64,0.5,0,9,0.0,-2.9,76
2020-09-04,105,Shadowbox,-5.68,0.5,2,18,0.1,-3.27,90
2020-09-04,106,Justice,-5.78,0.4,0,5,0.0,-3.78,105
2020-09-04,107,Temptress,-5.8,0.4,1,18,0.05,-2.55,54
